rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,549608,2022,2026-07-24T00:03:03-07:00
2,The Hawk,https://www.imdb.com/title/tt27550719/,6.4,4308,2026,2026-07-24T00:03:03-07:00
3,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.3,5093,2026,2026-07-24T00:03:03-07:00
4,Ride or Die,https://www.imdb.com/title/tt30494226/,7.6,4856,2026,2026-07-24T00:03:03-07:00
5,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,45335,2026,2026-07-24T00:03:03-07:00
6,Lucky,https://www.imdb.com/title/tt34866681/,6.5,2509,2026,2026-07-24T00:03:03-07:00
7,Silo,https://www.imdb.com/title/tt14688458/,8.1,221707,2023,2026-07-24T00:03:03-07:00
8,The Five-Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,2496,2026,2026-07-24T00:03:03-07:00
9,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,54179,2026,2026-07-24T00:03:03-07:00
10,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2638263,2011,2026-07-24T00:03:03-07:00
11,Cape Fear,https://www.imdb.com/title/tt34675596/,6.8,9507,2026,2026-07-24T00:03:03-07:00
12,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,19405,2026,2026-07-24T00:03:03-07:00
13,The Bear,https://www.imdb.com/title/tt14452776/,8.5,318007,2022,2026-07-24T00:03:03-07:00
14,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.8,2959,2026,2026-07-24T00:03:03-07:00
15,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,45632,2026,2026-07-24T00:03:03-07:00
16,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,703155,2013,2026-07-24T00:03:03-07:00
17,The Odyssey,https://www.imdb.com/title/tt0118414/,7.1,19869,1997,2026-07-24T00:03:03-07:00
18,From,https://www.imdb.com/title/tt9813792/,7.8,200010,2022,2026-07-24T00:03:03-07:00
19,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,236431,2008,2026-07-24T00:03:03-07:00
20,The East Palace,https://www.imdb.com/title/tt35051401/,7.5,1948,2026,2026-07-24T00:03:03-07:00
21,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,90673,2024,2026-07-24T00:03:03-07:00
22,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2646716,2008,2026-07-24T00:03:03-07:00
23,Elle,https://www.imdb.com/title/tt32020831/,6.9,5838,2026,2026-07-24T00:03:03-07:00
24,The Westies,https://www.imdb.com/title/tt31849235/,7.0,820,2026,2026-07-24T00:03:03-07:00
25,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,450933,2020,2026-07-24T00:03:03-07:00
26,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,160813,2025,2026-07-24T00:03:03-07:00
27,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.4,6439,2026,2026-07-24T00:03:03-07:00
28,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,131472,2018,2026-07-24T00:03:03-07:00
29,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.5,2781,2026,2026-07-24T00:03:03-07:00
30,Heroes,https://www.imdb.com/title/tt0813715/,7.5,261983,2006,2026-07-24T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,241127,2005,2026-07-24T00:03:03-07:00
32,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1010400,2019,2026-07-24T00:03:03-07:00
33,Ann Droid,https://www.imdb.com/title/tt37788031/,7.6,1077,2026,2026-07-24T00:03:03-07:00
34,Sugar,https://www.imdb.com/title/tt16418808/,7.4,46204,2024,2026-07-24T00:03:03-07:00
35,The Dark,https://www.imdb.com/title/tt37510653/,6.5,677,2026,2026-07-24T00:03:03-07:00
36,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,319126,2019,2026-07-24T00:03:03-07:00
37,The Agency,https://www.imdb.com/title/tt26656917/,7.5,32706,2024,2026-07-24T00:03:03-07:00
38,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,56106,2024,2026-07-24T00:03:03-07:00
39,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,543744,2005,2026-07-24T00:03:03-07:00
40,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,587390,1999,2026-07-24T00:03:03-07:00
41,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,316720,2018,2026-07-24T00:03:03-07:00
42,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,42693,2022,2026-07-24T00:03:03-07:00
43,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,34798,2026,2026-07-24T00:03:03-07:00
44,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,268379,2026,2026-07-24T00:03:03-07:00
45,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1204895,2010,2026-07-24T00:03:03-07:00
46,The Shards,https://www.imdb.com/title/tt27543562/,,0,2026,2026-07-24T00:03:03-07:00
47,Little House on the Prairie,https://www.imdb.com/title/tt0071007/,7.6,30874,1974,2026-07-24T00:03:03-07:00
48,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,732238,2013,2026-07-24T00:03:03-07:00
49,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,34413,2022,2026-07-24T00:03:03-07:00
50,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1719724,2016,2026-07-24T00:03:03-07:00
51,The Office,https://www.imdb.com/title/tt0386676/,9.0,840906,2005,2026-07-24T00:03:03-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,849623,2015,2026-07-24T00:03:03-07:00
53,Landman,https://www.imdb.com/title/tt14186672/,8.2,112087,2024,2026-07-24T00:03:03-07:00
54,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146079,1999,2026-07-24T00:03:03-07:00
55,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,58751,2026,2026-07-24T00:03:03-07:00
56,Reacher,https://www.imdb.com/title/tt9288030/,8.0,298092,2022,2026-07-24T00:03:03-07:00
57,MobLand,https://www.imdb.com/title/tt31510819/,8.3,118680,2025,2026-07-24T00:03:03-07:00
58,The Wire,https://www.imdb.com/title/tt0306414/,9.3,434870,2002,2026-07-24T00:03:03-07:00
59,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,212465,2011,2026-07-24T00:03:03-07:00
60,Severance,https://www.imdb.com/title/tt11280740/,8.6,397624,2022,2026-07-24T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,329511,2021,2026-07-24T00:03:03-07:00
62,Dexter,https://www.imdb.com/title/tt0773262/,8.6,945069,2006,2026-07-24T00:03:03-07:00
63,Beef,https://www.imdb.com/title/tt14403178/,8.0,176911,2023,2026-07-24T00:03:03-07:00
64,Legends,https://www.imdb.com/title/tt33265765/,7.8,24099,2026,2026-07-24T00:03:03-07:00
65,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,63324,2025,2026-07-24T00:03:03-07:00
66,True Detective,https://www.imdb.com/title/tt2356777/,8.8,762098,2014,2026-07-24T00:03:03-07:00
67,ER,https://www.imdb.com/title/tt0108757/,7.9,79496,1994,2026-07-24T00:03:03-07:00
68,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69978,2014,2026-07-24T00:03:03-07:00
69,Friends,https://www.imdb.com/title/tt0108778/,8.8,1199492,1994,2026-07-24T00:03:03-07:00
70,Lioness,https://www.imdb.com/title/tt13111078/,7.8,88974,2023,2026-07-24T00:03:03-07:00
71,Paradise,https://www.imdb.com/title/tt27444205/,7.9,85361,2025,2026-07-24T00:03:03-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,941182,2007,2026-07-24T00:03:03-07:00
73,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,127600,2023,2026-07-24T00:03:03-07:00
74,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375896,2005,2026-07-24T00:03:03-07:00
75,Star City,https://www.imdb.com/title/tt32140872/,7.5,5111,2026,2026-07-24T00:03:03-07:00
76,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,743057,2011,2026-07-24T00:03:03-07:00
77,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91601,2019,2026-07-24T00:03:03-07:00
78,"I, Jack Wright",https://www.imdb.com/title/tt31259038/,7.1,3764,2025,2026-07-24T00:03:03-07:00
79,One Piece,https://www.imdb.com/title/tt0388629/,9.0,360000,1999,2026-07-24T00:03:03-07:00
80,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,150692,2022,2026-07-24T00:03:03-07:00
81,Lost,https://www.imdb.com/title/tt0411008/,8.3,677204,2004,2026-07-24T00:03:03-07:00
82,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,165262,2025,2026-07-24T00:03:03-07:00
83,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3938,2026,2026-07-24T00:03:03-07:00
84,Succession,https://www.imdb.com/title/tt7660850/,8.8,361805,2018,2026-07-24T00:03:03-07:00
85,Hacks,https://www.imdb.com/title/tt11815682/,8.2,67720,2021,2026-07-24T00:03:03-07:00
86,The Madison,https://www.imdb.com/title/tt33204276/,7.8,21960,2026,2026-07-24T00:03:03-07:00
87,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,784622,2013,2026-07-24T00:03:03-07:00
