rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.6,4783,2026,2026-07-09T00:03:03-07:00
2,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,78720,2021,2026-07-09T00:03:03-07:00
3,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,823737,2022,2026-07-09T00:03:03-07:00
4,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,311646,2022,2026-07-09T00:03:03-07:00
5,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,431617,2019,2026-07-09T00:03:03-07:00
6,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,12704,2026,2026-07-09T00:03:03-07:00
7,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,136433,2023,2026-07-09T00:03:03-07:00
8,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1553739,2011,2026-07-09T00:03:03-07:00
9,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,491065,2019,2026-07-09T00:03:03-07:00
10,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,957286,2013,2026-07-09T00:03:03-07:00
11,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,17697,2026,2026-07-09T00:03:03-07:00
12,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,18346,2026,2026-07-09T00:03:03-07:00
13,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,965619,2013,2026-07-09T00:03:03-07:00
14,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,822871,2008,2026-07-09T00:03:03-07:00
15,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,308083,1999,2026-07-09T00:03:03-07:00
16,Крестьянин 999 уровня,Lv999 no Murabito,https://www.kinopoisk.ru/series/13015920/,,0,2026,2026-07-09T00:03:03-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,402442,2006,2026-07-09T00:03:03-07:00
18,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,235798,2026,2026-07-09T00:03:03-07:00
19,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,45171,2026,2026-07-09T00:03:03-07:00
20,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1075203,2020,2026-07-09T00:03:03-07:00
21,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,52222,2026,2026-07-09T00:03:03-07:00
22,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6765,2022,2026-07-09T00:03:03-07:00
23,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-07-09T00:03:03-07:00
24,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,406187,2011,2026-07-09T00:03:03-07:00
25,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,848594,2016,2026-07-09T00:03:03-07:00
26,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-09T00:03:03-07:00
27,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,281494,2023,2026-07-09T00:03:03-07:00
28,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,201722,2018,2026-07-09T00:03:03-07:00
29,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,27025,2026,2026-07-09T00:03:03-07:00
30,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.4,9525,2026,2026-07-09T00:03:03-07:00
31,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,111851,2026,2026-07-09T00:03:03-07:00
32,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,95671,2016,2026-07-09T00:03:03-07:00
33,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.8,4110,2026,2026-07-09T00:03:03-07:00
34,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54990,2025,2026-07-09T00:03:03-07:00
35,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,640721,2010,2026-07-09T00:03:03-07:00
36,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,161796,2025,2026-07-09T00:03:03-07:00
37,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,33348,2024,2026-07-09T00:03:03-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,280324,2018,2026-07-09T00:03:03-07:00
39,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,417139,2004,2026-07-09T00:03:03-07:00
40,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,244797,2017,2026-07-09T00:03:03-07:00
41,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,560709,2014,2026-07-09T00:03:03-07:00
42,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,713876,2015,2026-07-09T00:03:03-07:00
43,Терапия,Shrinking,https://www.kinopoisk.ru/series/4675392/,7.7,32114,2023,2026-07-09T00:03:03-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,228916,2015,2026-07-09T00:03:03-07:00
45,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,137344,2023,2026-07-09T00:03:03-07:00
46,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,309905,2022,2026-07-09T00:03:03-07:00
47,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,323872,2025,2026-07-09T00:03:03-07:00
48,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,641880,2005,2026-07-09T00:03:03-07:00
49,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,184230,2008,2026-07-09T00:03:03-07:00
50,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,6587,2026,2026-07-09T00:03:03-07:00
