rank,title_ru,title,url,score,votes,release_year,scraped_at
41,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,7.4,722,2026,2026-08-09T00:03:03-07:00
42,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,655445,2005,2026-08-09T00:03:03-07:00
43,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,368000,1998,2026-08-09T00:03:03-07:00
44,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,248868,2017,2026-08-09T00:03:03-07:00
45,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233057,2015,2026-08-09T00:03:03-07:00
46,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,7982,2022,2026-08-09T00:03:03-07:00
47,Адский уровень: Хардкорный геймер на самой высокой сложности в другом мире,Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,https://www.kinopoisk.ru/series/10643491/,8.1,37290,2026,2026-08-09T00:03:03-07:00
48,Монстры,Monster,https://www.kinopoisk.ru/series/1435087/,7.4,97793,2022,2026-08-09T00:03:03-07:00
49,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,103128,2016,2026-08-09T00:03:03-07:00
50,Оленёнок,Baby Reindeer,https://www.kinopoisk.ru/series/5165951/,7.2,79333,2024,2026-08-09T00:03:03-07:00
