rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,140761,2023,2026-07-26T00:03:04-07:00
2,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,835146,2022,2026-07-26T00:03:04-07:00
3,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,438942,2019,2026-07-26T00:03:04-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1566146,2011,2026-07-26T00:03:04-07:00
5,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,106501,2021,2026-07-26T00:03:04-07:00
6,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,964525,2013,2026-07-26T00:03:04-07:00
7,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,316599,2022,2026-07-26T00:03:04-07:00
8,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,496014,2019,2026-07-26T00:03:04-07:00
9,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,209085,2018,2026-07-26T00:03:04-07:00
10,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,23857,2026,2026-07-26T00:03:04-07:00
11,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.1,17345,2026,2026-07-26T00:03:04-07:00
12,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,311960,1999,2026-07-26T00:03:04-07:00
13,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,2180,2026,2026-07-26T00:03:04-07:00
14,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,972698,2013,2026-07-26T00:03:04-07:00
15,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,826914,2008,2026-07-26T00:03:04-07:00
16,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,21062,2026,2026-07-26T00:03:04-07:00
17,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,6186,2026,2026-07-26T00:03:04-07:00
18,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,7550,2022,2026-07-26T00:03:04-07:00
19,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,41287,1997,2026-07-26T00:03:04-07:00
20,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,406484,2006,2026-07-26T00:03:04-07:00
21,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,185832,2008,2026-07-26T00:03:04-07:00
22,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,852669,2016,2026-07-26T00:03:04-07:00
23,Вместе до конца,Ride or Die,https://www.kinopoisk.ru/series/6739953/,7.4,283,2026,2026-07-26T00:03:04-07:00
24,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,644370,2010,2026-07-26T00:03:04-07:00
25,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,7.9,6206,2026,2026-07-26T00:03:04-07:00
26,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,49207,2026,2026-07-26T00:03:04-07:00
27,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,413260,2011,2026-07-26T00:03:04-07:00
28,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,719205,2015,2026-07-26T00:03:04-07:00
29,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,114493,2026,2026-07-26T00:03:04-07:00
30,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1081218,2020,2026-07-26T00:03:04-07:00
31,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,7.7,475,2026,2026-07-26T00:03:04-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,164279,2025,2026-07-26T00:03:04-07:00
33,Бегущий по лезвию 2099,Blade Runner 2099,https://www.kinopoisk.ru/series/4855987/,,0,2026,2026-07-26T00:03:04-07:00
34,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.4,22414,2026,2026-07-26T00:03:04-07:00
35,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,419906,2004,2026-07-26T00:03:04-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,562886,2014,2026-07-26T00:03:04-07:00
37,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,230627,2015,2026-07-26T00:03:04-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,282265,2018,2026-07-26T00:03:04-07:00
39,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,364497,1998,2026-07-26T00:03:04-07:00
40,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,141346,2020,2026-07-26T00:03:04-07:00
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,56299,2025,2026-07-26T00:03:04-07:00
42,Стюарт Блум не смог спасти вселенную,Stuart Fails to Save the Universe,https://www.kinopoisk.ru/series/5310825/,,0,2026,2026-07-26T00:03:04-07:00
43,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-07-26T00:03:04-07:00
44,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,644624,2005,2026-07-26T00:03:04-07:00
45,Адский уровень: Хардкорный геймер на самой высокой сложности в другом мире,Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,https://www.kinopoisk.ru/series/10643491/,8.1,34415,2026,2026-07-26T00:03:04-07:00
46,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,246916,2017,2026-07-26T00:03:04-07:00
47,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,62047,2026,2026-07-26T00:03:04-07:00
48,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,29424,2026,2026-07-26T00:03:04-07:00
49,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.3,5981,2026,2026-07-26T00:03:04-07:00
50,Властелин колец: Кольца власти,The Lord of the Rings: The Rings of Power,https://www.kinopoisk.ru/series/1112513/,6.3,131125,2022,2026-07-26T00:03:04-07:00
