rank,title,url,score,votes,release_year,scraped_at
1,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,23415,2026,2026-09-05T00:03:03-07:00
2,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,111042,2022,2026-09-05T00:03:03-07:00
3,Silo,https://www.imdb.com/title/tt14688458/,8.1,234267,2023,2026-09-05T00:03:03-07:00
4,Reacher,https://www.imdb.com/title/tt9288030/,8.0,310126,2022,2026-09-05T00:03:03-07:00
5,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,462945,2020,2026-09-05T00:03:03-07:00
6,Furious,https://www.imdb.com/title/tt36303968/,7.9,16012,2026,2026-09-05T00:03:03-07:00
7,Lioness,https://www.imdb.com/title/tt13111078/,7.8,95644,2023,2026-09-05T00:03:03-07:00
8,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,78369,2024,2026-09-05T00:03:03-07:00
9,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,246725,2008,2026-09-05T00:03:03-07:00
10,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,13598,2026,2026-09-05T00:03:03-07:00
11,Outer Banks,https://www.imdb.com/title/tt10293938/,7.5,113610,2020,2026-09-05T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2657847,2011,2026-09-05T00:03:03-07:00
13,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,567334,2022,2026-09-05T00:03:03-07:00
14,Adults,https://www.imdb.com/title/tt33049767/,7.6,10932,2025,2026-09-05T00:03:03-07:00
15,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,90325,2016,2026-09-05T00:03:03-07:00
16,Tires,https://www.imdb.com/title/tt31491435/,7.7,25231,2024,2026-09-05T00:03:03-07:00
17,The Shards,https://www.imdb.com/title/tt27543562/,6.0,3871,2026,2026-09-05T00:03:03-07:00
18,Blood Sacrifice,https://www.imdb.com/title/tt38553367/,6.3,4872,2026,2026-09-05T00:03:03-07:00
19,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,183896,2024,2026-09-05T00:03:03-07:00
20,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2670991,2008,2026-09-05T00:03:03-07:00
21,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,73226,2026,2026-09-05T00:03:03-07:00
22,Mousetrap,https://www.imdb.com/title/tt36996011/,7.0,1033,2026,2026-09-05T00:03:03-07:00
23,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,134815,2018,2026-09-05T00:03:03-07:00
24,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,78486,2022,2026-09-05T00:03:03-07:00
25,Talamasca: The Secret Order,https://www.imdb.com/title/tt32596156/,6.5,7695,2025,2026-09-05T00:03:03-07:00
26,Lucky,https://www.imdb.com/title/tt34866681/,6.7,14721,2026,2026-09-05T00:03:03-07:00
27,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,154406,2022,2026-09-05T00:03:03-07:00
28,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,168111,2025,2026-09-05T00:03:03-07:00
29,Leanne,https://www.imdb.com/title/tt32213668/,7.2,6495,2025,2026-09-05T00:03:03-07:00
30,Heroes,https://www.imdb.com/title/tt0813715/,7.5,265219,2006,2026-09-05T00:03:03-07:00
31,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,24495,2024,2026-09-05T00:03:03-07:00
