rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,125022,2021,2026-08-04T00:03:03-07:00
2,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,843776,2022,2026-08-04T00:03:03-07:00
3,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,143436,2023,2026-08-04T00:03:03-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1576412,2011,2026-08-04T00:03:03-07:00
5,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,43481,1997,2026-08-04T00:03:03-07:00
6,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,447369,2019,2026-08-04T00:03:03-07:00
7,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,724143,2015,2026-08-04T00:03:03-07:00
8,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,973321,2013,2026-08-04T00:03:03-07:00
9,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,325237,2022,2026-08-04T00:03:03-07:00
10,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,316124,1999,2026-08-04T00:03:03-07:00
11,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,978612,2013,2026-08-04T00:03:03-07:00
12,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,21331,2026,2026-08-04T00:03:03-07:00
13,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,26766,2026,2026-08-04T00:03:03-07:00
14,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,8100,2026,2026-08-04T00:03:03-07:00
15,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.7,23701,2026,2026-08-04T00:03:03-07:00
16,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,498842,2019,2026-08-04T00:03:03-07:00
17,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,833431,2008,2026-08-04T00:03:03-07:00
18,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,413369,2006,2026-08-04T00:03:03-07:00
19,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,419013,2011,2026-08-04T00:03:03-07:00
20,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,647962,2010,2026-08-04T00:03:03-07:00
21,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.2,8136,2026,2026-08-04T00:03:03-07:00
22,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,212357,2018,2026-08-04T00:03:03-07:00
23,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,854986,2016,2026-08-04T00:03:03-07:00
24,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1085529,2020,2026-08-04T00:03:03-07:00
25,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.3,3586,2026,2026-08-04T00:03:03-07:00
26,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,187460,2008,2026-08-04T00:03:03-07:00
27,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,115965,2026,2026-08-04T00:03:03-07:00
28,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,142288,2020,2026-08-04T00:03:03-07:00
29,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,423726,2004,2026-08-04T00:03:03-07:00
30,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,51345,2026,2026-08-04T00:03:03-07:00
31,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,283545,2018,2026-08-04T00:03:03-07:00
32,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,7.9,7888,2026,2026-08-04T00:03:03-07:00
33,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,366778,1998,2026-08-04T00:03:03-07:00
34,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,30683,2026,2026-08-04T00:03:03-07:00
35,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,165507,2025,2026-08-04T00:03:03-07:00
36,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,7.4,622,2026,2026-08-04T00:03:03-07:00
37,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,248268,2017,2026-08-04T00:03:03-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,56953,2025,2026-08-04T00:03:03-07:00
39,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,232329,2015,2026-08-04T00:03:03-07:00
40,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,650349,2005,2026-08-04T00:03:03-07:00
41,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,7849,2022,2026-08-04T00:03:03-07:00
42,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,564421,2014,2026-08-04T00:03:03-07:00
43,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,25844,2026,2026-08-04T00:03:03-07:00
44,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,819241,2019,2026-08-04T00:03:03-07:00
45,Стюарт Блум не смог спасти вселенную,Stuart Fails to Save the Universe,https://www.kinopoisk.ru/series/5310825/,7.2,578,2026,2026-08-04T00:03:03-07:00
46,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,684289,2011,2026-08-04T00:03:03-07:00
47,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,428506,2022,2026-08-04T00:03:03-07:00
48,Мотель Бейтса,Bates Motel,https://www.kinopoisk.ru/series/672861/,7.6,58377,2013,2026-08-04T00:03:03-07:00
49,Ветреный,Hercai,https://www.kinopoisk.ru/series/1236515/,7.9,225908,2019,2026-08-04T00:03:03-07:00
