rank,title,url,score,votes,release_year,scraped_at
1,The Boys,https://www.imdb.com/title/tt1190634/,8.5,975277,2019,2026-05-30T18:10:39-07:00
2,Off Campus,https://www.imdb.com/title/tt33546863/,8.1,21251,2026,2026-05-30T18:10:39-07:00
3,The Boroughs,https://www.imdb.com/title/tt27557289/,7.4,12754,2026,2026-05-30T18:10:39-07:00
4,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,6017,2026,2026-05-30T18:10:39-07:00
5,Vought Rising,https://www.imdb.com/title/tt33041431/,,0,2027,2026-05-30T18:10:39-07:00
6,From,https://www.imdb.com/title/tt9813792/,7.8,185327,2022,2026-05-30T18:10:39-07:00
7,Legends,https://www.imdb.com/title/tt33265765/,7.9,14285,2026,2026-05-30T18:10:39-07:00
8,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,9799,2026,2026-05-30T18:10:39-07:00
9,Euphoria,https://www.imdb.com/title/tt8772296/,8.2,306663,2019,2026-05-30T18:10:39-07:00
10,Nemesis,https://www.imdb.com/title/tt36022742/,5.9,3139,2026,2026-05-30T18:10:39-07:00
11,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,56838,2025,2026-05-30T18:10:39-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2619861,2011,2026-05-30T18:10:39-07:00
13,Rivals,https://www.imdb.com/title/tt21906238/,7.9,18106,2024,2026-05-30T18:10:39-07:00
14,The Mandalorian,https://www.imdb.com/title/tt8111088/,8.6,656955,2019,2026-05-30T18:10:39-07:00
15,Virgin River,https://www.imdb.com/title/tt9077530/,7.4,59782,2019,2026-05-30T18:10:39-07:00
16,Berlin and the Lady with an Ermine,https://www.imdb.com/title/tt42178219/,7.0,5056,2026,2026-05-30T18:10:39-07:00
17,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,8949,2026,2026-05-30T18:10:39-07:00
18,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.0,1034,2026,2026-05-30T18:10:39-07:00
19,Hacks,https://www.imdb.com/title/tt11815682/,8.2,64408,2021,2026-05-30T18:10:39-07:00
20,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2622879,2008,2026-05-30T18:10:39-07:00
21,Marshals,https://www.imdb.com/title/tt36849871/,6.1,12709,2026,2026-05-30T18:10:39-07:00
22,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,151725,2025,2026-05-30T18:10:39-07:00
23,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,312146,2018,2026-05-30T18:10:39-07:00
24,Half Man,https://www.imdb.com/title/tt32767294/,8.0,5855,2026,2026-05-30T18:10:39-07:00
25,Invincible,https://www.imdb.com/title/tt6741278/,8.7,340465,2021,2026-05-30T18:10:39-07:00
26,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,7539,2026,2026-05-30T18:10:39-07:00
27,Jack Ryan,https://www.imdb.com/title/tt5057054/,8.0,193611,2018,2026-05-30T18:10:39-07:00
28,Spider-Noir,https://www.imdb.com/title/tt30460310/,8.2,11235,2026,2026-05-30T18:10:39-07:00
29,The Wonderfools,https://www.imdb.com/title/tt34440854/,7.7,3926,2026,2026-05-30T18:10:39-07:00
30,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1704337,2016,2026-05-30T18:10:39-07:00
31,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,128407,2018,2026-05-30T18:10:39-07:00
32,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,539903,2005,2026-05-30T18:10:39-07:00
33,Two Weeks in August,https://www.imdb.com/title/tt36118374/,5.5,412,2026,2026-05-30T18:10:39-07:00
34,Mating Season,https://www.imdb.com/title/tt14690136/,6.4,870,2026,2026-05-30T18:10:39-07:00
35,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,89072,2019,2026-05-30T18:10:39-07:00
36,Man on Fire,https://www.imdb.com/title/tt27331527/,6.7,10216,2026,2026-05-30T18:10:39-07:00
37,Beef,https://www.imdb.com/title/tt14403178/,8.0,173400,2023,2026-05-30T18:10:39-07:00
38,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,107224,2025,2026-05-30T18:10:39-07:00
39,M.I.A.,https://www.imdb.com/title/tt33253070/,6.4,2141,2026,2026-05-30T18:10:39-07:00
40,Outlander,https://www.imdb.com/title/tt3006802/,8.3,201694,2014,2026-05-30T18:10:39-07:00
41,Rooster,https://www.imdb.com/title/tt32420734/,7.6,15561,2026,2026-05-30T18:10:39-07:00
42,MobLand,https://www.imdb.com/title/tt31510819/,8.3,114981,2025,2026-05-30T18:10:39-07:00
43,Tracker,https://www.imdb.com/title/tt13875494/,7.1,29736,2024,2026-05-30T18:10:39-07:00
44,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,719209,2013,2026-05-30T18:10:39-07:00
45,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,209177,2011,2026-05-30T18:10:39-07:00
46,Sheriff Country,https://www.imdb.com/title/tt32268630/,6.8,4376,2025,2026-05-30T18:10:39-07:00
47,The Chestnut Man,https://www.imdb.com/title/tt10834220/,7.6,66530,2021,2026-05-30T18:10:39-07:00
48,The Madison,https://www.imdb.com/title/tt33204276/,7.8,18794,2026,2026-05-30T18:10:39-07:00
49,Elsbeth,https://www.imdb.com/title/tt26591110/,7.5,18848,2024,2026-05-30T18:10:39-07:00
50,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,581137,1999,2026-05-30T18:10:39-07:00
51,Citadel,https://www.imdb.com/title/tt9794044/,6.2,40676,2023,2026-05-30T18:10:39-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,838281,2015,2026-05-30T18:10:39-07:00
53,Berlin and the Jewels of Paris,https://www.imdb.com/title/tt16288804/,7.1,40866,2023,2026-05-30T18:10:39-07:00
54,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,230129,2008,2026-05-30T18:10:39-07:00
55,Sapne Vs Everyone,https://www.imdb.com/title/tt30263074/,9.2,83507,2023,2026-05-30T18:10:39-07:00
56,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,304907,2017,2026-05-30T18:10:39-07:00
57,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1198257,2010,2026-05-30T18:10:39-07:00
58,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,326017,2021,2026-05-30T18:10:39-07:00
59,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,528051,2022,2026-05-30T18:10:39-07:00
60,Good Omens,https://www.imdb.com/title/tt1869454/,8.0,125303,2019,2026-05-30T18:10:39-07:00
61,Paradise,https://www.imdb.com/title/tt27444205/,7.9,81287,2025,2026-05-30T18:10:39-07:00
62,Star Wars: Maul - Shadow Lord,https://www.imdb.com/title/tt36594331/,8.6,23887,2026,2026-05-30T18:10:39-07:00
63,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.7,248867,2026,2026-05-30T18:10:39-07:00
64,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,298944,2017,2026-05-30T18:10:39-07:00
65,Landman,https://www.imdb.com/title/tt14186672/,8.2,108366,2024,2026-05-30T18:10:39-07:00
66,The Office,https://www.imdb.com/title/tt0386676/,9.0,834198,2005,2026-05-30T18:10:39-07:00
67,Devil May Cry,https://www.imdb.com/title/tt15716776/,7.5,31856,2025,2026-05-30T18:10:39-07:00
68,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,144855,1999,2026-05-30T18:10:39-07:00
69,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,374531,2005,2026-05-30T18:10:39-07:00
70,Ghosts,https://www.imdb.com/title/tt11379026/,7.9,49728,2021,2026-05-30T18:10:39-07:00
71,ER,https://www.imdb.com/title/tt0108757/,7.9,78481,1994,2026-05-30T18:10:39-07:00
72,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,444649,2020,2026-05-30T18:10:39-07:00
73,The Wire,https://www.imdb.com/title/tt0306414/,9.3,431942,2002,2026-05-30T18:10:39-07:00
74,Boston Blue,https://www.imdb.com/title/tt35826715/,6.2,3938,2025,2026-05-30T18:10:39-07:00
75,Running Point,https://www.imdb.com/title/tt14879018/,7.3,26998,2025,2026-05-30T18:10:39-07:00
76,One Piece,https://www.imdb.com/title/tt0388629/,9.0,354941,1999,2026-05-30T18:10:39-07:00
77,The Bear,https://www.imdb.com/title/tt14452776/,8.5,309935,2022,2026-05-30T18:10:39-07:00
78,True Detective,https://www.imdb.com/title/tt2356777/,8.8,756928,2014,2026-05-30T18:10:39-07:00
79,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,124456,2023,2026-05-30T18:10:39-07:00
80,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,239569,2005,2026-05-30T18:10:39-07:00
81,Gen V,https://www.imdb.com/title/tt13159924/,7.6,152355,2023,2026-05-30T18:10:39-07:00
82,Money Heist,https://www.imdb.com/title/tt6468322/,8.2,608908,2017,2026-05-30T18:10:39-07:00
83,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,208649,2020,2026-05-30T18:10:39-07:00
84,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,738729,2011,2026-05-30T18:10:39-07:00
85,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,696222,2013,2026-05-30T18:10:39-07:00
86,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,778230,2013,2026-05-30T18:10:39-07:00
87,Lost,https://www.imdb.com/title/tt0411008/,8.3,673200,2004,2026-05-30T18:10:39-07:00
88,Fire Country,https://www.imdb.com/title/tt16098700/,7.1,17336,2022,2026-05-30T18:10:39-07:00
89,NCIS,https://www.imdb.com/title/tt0364845/,7.8,176779,2003,2026-05-30T18:10:39-07:00
90,Succession,https://www.imdb.com/title/tt7660850/,8.8,357363,2018,2026-05-30T18:10:39-07:00
91,Dexter,https://www.imdb.com/title/tt0773262/,8.6,937143,2006,2026-05-30T18:10:39-07:00
92,Reacher,https://www.imdb.com/title/tt9288030/,8.0,294482,2022,2026-05-30T18:10:39-07:00
93,Andor,https://www.imdb.com/title/tt9253284/,8.6,277892,2022,2026-05-30T18:10:39-07:00
94,Lanterns,https://www.imdb.com/title/tt26545992/,,0,2026,2026-05-30T18:10:39-07:00
95,Heated Rivalry,https://www.imdb.com/title/tt35495073/,8.8,106724,2025,2026-05-30T18:10:39-07:00
96,Severance,https://www.imdb.com/title/tt11280740/,8.6,390650,2022,2026-05-30T18:10:39-07:00
97,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,937547,2007,2026-05-30T18:10:39-07:00
98,Friends,https://www.imdb.com/title/tt0108778/,8.8,1193727,1994,2026-05-30T18:10:39-07:00
99,The Terror,https://www.imdb.com/title/tt2708480/,7.8,61881,2018,2026-05-30T18:10:39-07:00
100,Dark,https://www.imdb.com/title/tt5753856/,8.7,547204,2017,2026-05-30T18:10:39-07:00
