rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,157822,2023,2026-08-31T00:03:02-07:00
2,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,194915,2008,2026-08-31T00:03:02-07:00
3,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.2,175730,2021,2026-08-31T00:03:02-07:00
4,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1619466,2011,2026-08-31T00:03:02-07:00
5,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.4,10379,2026,2026-08-31T00:03:02-07:00
6,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,883073,2022,2026-08-31T00:03:02-07:00
7,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,748817,2015,2026-08-31T00:03:02-07:00
8,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,464864,2019,2026-08-31T00:03:02-07:00
9,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,2247,2026,2026-08-31T00:03:02-07:00
10,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,67479,2024,2026-08-31T00:03:02-07:00
11,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,327632,1999,2026-08-31T00:03:02-07:00
12,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,997780,2013,2026-08-31T00:03:02-07:00
13,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1041464,2013,2026-08-31T00:03:02-07:00
14,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,340868,2022,2026-08-31T00:03:02-07:00
15,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,848453,2008,2026-08-31T00:03:02-07:00
16,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,231482,2018,2026-08-31T00:03:02-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,425504,2006,2026-08-31T00:03:02-07:00
18,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,63843,2022,2026-08-31T00:03:02-07:00
19,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,3154,2026,2026-08-31T00:03:02-07:00
20,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,861750,2016,2026-08-31T00:03:02-07:00
21,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,440181,2011,2026-08-31T00:03:02-07:00
22,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,660302,2010,2026-08-31T00:03:02-07:00
