rank,title,url,score,votes,release_year,scraped_at
1,The Gentlemen,https://www.imdb.com/title/tt13210838/,8.0,190222,2024,2026-09-12T00:03:03-07:00
2,Silo,https://www.imdb.com/title/tt14688458/,8.1,238548,2023,2026-09-12T00:03:03-07:00
3,Lanterns,https://www.imdb.com/title/tt26545992/,7.8,29070,2026,2026-09-12T00:03:03-07:00
4,Reacher,https://www.imdb.com/title/tt9288030/,8.0,311893,2022,2026-09-12T00:03:03-07:00
5,Furious,https://www.imdb.com/title/tt36303968/,7.9,20885,2026,2026-09-12T00:03:03-07:00
6,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,464461,2020,2026-09-12T00:03:03-07:00
7,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,112606,2022,2026-09-12T00:03:03-07:00
8,East of Eden,https://www.imdb.com/title/tt21097264/,,0,2026,2026-09-12T00:03:03-07:00
9,Lioness,https://www.imdb.com/title/tt13111078/,7.8,96861,2023,2026-09-12T00:03:03-07:00
10,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,248346,2008,2026-09-12T00:03:03-07:00
11,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2660395,2011,2026-09-12T00:03:03-07:00
12,Harry Potter,https://www.imdb.com/title/tt13918446/,,0,2026,2026-09-12T00:03:03-07:00
13,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,79160,2024,2026-09-12T00:03:03-07:00
14,Chad Powers,https://www.imdb.com/title/tt31449991/,7.5,17353,2025,2026-09-12T00:03:03-07:00
15,Adults,https://www.imdb.com/title/tt33049767/,7.6,11794,2025,2026-09-12T00:03:03-07:00
16,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,78877,2022,2026-09-12T00:03:03-07:00
17,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,568576,2022,2026-09-12T00:03:03-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2674238,2008,2026-09-12T00:03:03-07:00
19,The Shards,https://www.imdb.com/title/tt27543562/,6.0,4816,2026,2026-09-12T00:03:03-07:00
20,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,93216,2016,2026-09-12T00:03:03-07:00
21,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,155352,2022,2026-09-12T00:03:03-07:00
22,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,14807,2026,2026-09-12T00:03:03-07:00
23,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,135215,2018,2026-09-12T00:03:03-07:00
24,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.1,75773,2026,2026-09-12T00:03:03-07:00
25,MobLand,https://www.imdb.com/title/tt31510819/,8.3,123459,2025,2026-09-12T00:03:03-07:00
26,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,8599,2026,2026-09-12T00:03:03-07:00
27,Outer Banks,https://www.imdb.com/title/tt10293938/,7.5,114251,2020,2026-09-12T00:03:03-07:00
28,Tires,https://www.imdb.com/title/tt31491435/,7.7,25782,2024,2026-09-12T00:03:03-07:00
29,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,595515,1999,2026-09-12T00:03:03-07:00
30,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,169183,2025,2026-09-12T00:03:03-07:00
31,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,711804,2013,2026-09-12T00:03:03-07:00
32,Mousetrap,https://www.imdb.com/title/tt36996011/,6.9,1658,2026,2026-09-12T00:03:03-07:00
33,Leanne,https://www.imdb.com/title/tt32213668/,7.2,6705,2025,2026-09-12T00:03:03-07:00
34,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,547656,2005,2026-09-12T00:03:03-07:00
35,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1213119,2010,2026-09-12T00:03:03-07:00
36,SEAL Team,https://www.imdb.com/title/tt6473344/,7.9,41113,2017,2026-09-12T00:03:03-07:00
37,Off Campus,https://www.imdb.com/title/tt33546863/,7.8,54455,2026,2026-09-12T00:03:03-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,745994,2013,2026-09-12T00:03:03-07:00
39,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,71041,2026,2026-09-12T00:03:03-07:00
40,Heroes,https://www.imdb.com/title/tt0813715/,7.5,265587,2006,2026-09-12T00:03:03-07:00
41,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,862625,2015,2026-09-12T00:03:03-07:00
42,True Detective,https://www.imdb.com/title/tt2356777/,8.8,769488,2014,2026-09-12T00:03:03-07:00
43,The Grand Tour,https://www.imdb.com/title/tt5712554/,8.7,96171,2016,2026-09-12T00:03:03-07:00
44,Lucky,https://www.imdb.com/title/tt34866681/,6.7,15951,2026,2026-09-12T00:03:03-07:00
45,The Office,https://www.imdb.com/title/tt0386676/,9.0,849393,2005,2026-09-12T00:03:03-07:00
46,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,321416,2018,2026-09-12T00:03:03-07:00
47,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,63706,2026,2026-09-12T00:03:03-07:00
48,Severance,https://www.imdb.com/title/tt11280740/,8.6,405636,2022,2026-09-12T00:03:03-07:00
49,Vigil,https://www.imdb.com/title/tt11846996/,7.4,32007,2021,2026-09-12T00:03:03-07:00
50,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,24793,2024,2026-09-12T00:03:03-07:00
51,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,8.8,284770,2005,2026-09-12T00:03:03-07:00
52,The Bear,https://www.imdb.com/title/tt14452776/,8.5,325129,2022,2026-09-12T00:03:03-07:00
53,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,242852,2005,2026-09-12T00:03:03-07:00
54,Talamasca: The Secret Order,https://www.imdb.com/title/tt32596156/,6.5,7934,2025,2026-09-12T00:03:03-07:00
55,Trigger Point,https://www.imdb.com/title/tt11958610/,6.7,11521,2022,2026-09-12T00:03:03-07:00
56,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1737732,2016,2026-09-12T00:03:03-07:00
57,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,333888,2021,2026-09-12T00:03:03-07:00
58,From,https://www.imdb.com/title/tt9813792/,7.8,207265,2022,2026-09-12T00:03:03-07:00
59,The Wire,https://www.imdb.com/title/tt0306414/,9.3,438812,2002,2026-09-12T00:03:03-07:00
60,Shameless,https://www.imdb.com/title/tt1586680/,8.5,338539,2011,2026-09-12T00:03:03-07:00
61,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,364624,2011,2026-09-12T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,147187,1999,2026-09-12T00:03:03-07:00
63,Dexter,https://www.imdb.com/title/tt0773262/,8.6,954465,2006,2026-09-12T00:03:03-07:00
64,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1025138,2019,2026-09-12T00:03:03-07:00
65,Mirzapur,https://www.imdb.com/title/tt6473300/,8.4,95037,2018,2026-09-12T00:03:03-07:00
66,Blood Sacrifice,https://www.imdb.com/title/tt38553367/,6.3,5670,2026,2026-09-12T00:03:03-07:00
67,The Grand Tour,https://www.imdb.com/title/tt44974627/,8.4,1390,2026,2026-09-12T00:03:03-07:00
68,One Piece,https://www.imdb.com/title/tt0388629/,9.0,366507,1999,2026-09-12T00:03:03-07:00
69,Landman,https://www.imdb.com/title/tt14186672/,8.2,115793,2024,2026-09-12T00:03:03-07:00
70,Death of the Pastor's Wife,https://www.imdb.com/title/tt44113382/,6.7,4391,2026,2026-09-12T00:03:03-07:00
71,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,748365,2011,2026-09-12T00:03:03-07:00
72,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,215431,2011,2026-09-12T00:03:03-07:00
73,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,603944,2001,2026-09-12T00:03:03-07:00
74,Monster,https://www.imdb.com/title/tt13207736/,7.7,226286,2022,2026-09-12T00:03:03-07:00
75,Ride or Die,https://www.imdb.com/title/tt30494226/,7.5,15989,2026,2026-09-12T00:03:03-07:00
76,Friends,https://www.imdb.com/title/tt0108778/,8.8,1207233,1994,2026-09-12T00:03:03-07:00
77,Fargo,https://www.imdb.com/title/tt2802850/,8.8,474968,2014,2026-09-12T00:03:03-07:00
78,Succession,https://www.imdb.com/title/tt7660850/,8.8,367130,2018,2026-09-12T00:03:03-07:00
79,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,946031,2007,2026-09-12T00:03:03-07:00
80,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,284254,2026,2026-09-12T00:03:03-07:00
81,Lovesick,https://www.imdb.com/title/tt32909469/,5.9,298,2026,2026-09-12T00:03:03-07:00
82,Neagley,https://www.imdb.com/title/tt33539520/,,0,2026,2026-09-12T00:03:03-07:00
83,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,377716,2005,2026-09-12T00:03:03-07:00
84,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.1,58078,2021,2026-09-12T00:03:03-07:00
85,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.2,25496,2026,2026-09-12T00:03:03-07:00
86,Paradise,https://www.imdb.com/title/tt27444205/,7.9,89104,2025,2026-09-12T00:03:03-07:00
87,House,https://www.imdb.com/title/tt0412142/,8.7,600418,2004,2026-09-12T00:03:03-07:00
88,Gilmore Girls,https://www.imdb.com/title/tt0238784/,8.2,177034,2000,2026-09-12T00:03:03-07:00
89,Anna Pigeon,https://www.imdb.com/title/tt36937503/,5.9,1239,2026,2026-09-12T00:03:03-07:00
90,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,130731,2023,2026-09-12T00:03:03-07:00
91,Bookish,https://www.imdb.com/title/tt32066226/,6.9,5256,2025,2026-09-12T00:03:03-07:00
92,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,6533,2026,2026-09-12T00:03:03-07:00
93,Beauty in Black,https://www.imdb.com/title/tt31260386/,5.9,6405,2024,2026-09-12T00:03:03-07:00
94,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,324557,2019,2026-09-12T00:03:03-07:00
95,ER,https://www.imdb.com/title/tt0108757/,7.9,80345,1994,2026-09-12T00:03:03-07:00
96,NCIS,https://www.imdb.com/title/tt0364845/,7.8,178010,2003,2026-09-12T00:03:03-07:00
97,My Brilliant Career,https://www.imdb.com/title/tt37352716/,7.0,3375,2026,2026-09-12T00:03:03-07:00
98,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,173567,2025,2026-09-12T00:03:03-07:00
99,Lost,https://www.imdb.com/title/tt0411008/,8.3,681671,2004,2026-09-12T00:03:03-07:00
100,Suits,https://www.imdb.com/title/tt1632701/,8.4,549479,2011,2026-09-12T00:03:03-07:00
