rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,546643,2022,2026-07-17T00:03:03-07:00
2,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.2,3317,2026,2026-07-17T00:03:03-07:00
3,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,39424,2026,2026-07-17T00:03:03-07:00
4,Silo,https://www.imdb.com/title/tt14688458/,8.1,220132,2023,2026-07-17T00:03:03-07:00
5,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,17695,2026,2026-07-17T00:03:03-07:00
6,The Five-Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,1404,2026,2026-07-17T00:03:03-07:00
7,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,50018,2026,2026-07-17T00:03:03-07:00
8,The Bear,https://www.imdb.com/title/tt14452776/,8.5,316744,2022,2026-07-17T00:03:03-07:00
9,Cape Fear,https://www.imdb.com/title/tt34675596/,6.8,8133,2026,2026-07-17T00:03:03-07:00
10,From,https://www.imdb.com/title/tt9813792/,7.8,198660,2022,2026-07-17T00:03:03-07:00
11,Elle,https://www.imdb.com/title/tt32020831/,6.9,4738,2026,2026-07-17T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2635135,2011,2026-07-17T00:03:03-07:00
13,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,89997,2024,2026-07-17T00:03:03-07:00
14,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,43892,2026,2026-07-17T00:03:03-07:00
15,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,702036,2013,2026-07-17T00:03:03-07:00
16,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.8,1947,2026,2026-07-17T00:03:03-07:00
17,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,235155,2008,2026-07-17T00:03:03-07:00
18,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2642930,2008,2026-07-17T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,159499,2025,2026-07-17T00:03:03-07:00
20,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,2301,2026,2026-07-17T00:03:03-07:00
21,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,55587,2024,2026-07-17T00:03:03-07:00
22,The Agency,https://www.imdb.com/title/tt26656917/,7.5,32089,2024,2026-07-17T00:03:03-07:00
