rank,title,url,score,votes,release_year,scraped_at
1,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,544345,2022,2026-07-12T00:03:03-07:00
2,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,34801,2026,2026-07-12T00:03:03-07:00
3,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.3,16192,2026,2026-07-12T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,197546,2022,2026-07-12T00:03:03-07:00
5,Silo,https://www.imdb.com/title/tt14688458/,8.1,219040,2023,2026-07-12T00:03:03-07:00
6,The Bear,https://www.imdb.com/title/tt14452776/,8.5,315881,2022,2026-07-12T00:03:03-07:00
7,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.2,89311,2024,2026-07-12T00:03:03-07:00
8,Elle,https://www.imdb.com/title/tt32020831/,6.9,3663,2026,2026-07-12T00:03:03-07:00
9,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,46769,2026,2026-07-12T00:03:03-07:00
10,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2633081,2011,2026-07-12T00:03:03-07:00
11,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,42703,2026,2026-07-12T00:03:03-07:00
12,Cape Fear,https://www.imdb.com/title/tt34675596/,6.9,7369,2026,2026-07-12T00:03:03-07:00
13,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.9,1452,2026,2026-07-12T00:03:03-07:00
14,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,1896,2026,2026-07-12T00:03:03-07:00
15,The Agency,https://www.imdb.com/title/tt26656917/,7.5,31583,2024,2026-07-12T00:03:03-07:00
16,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2640602,2008,2026-07-12T00:03:03-07:00
17,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,55175,2024,2026-07-12T00:03:03-07:00
18,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1006116,2019,2026-07-12T00:03:03-07:00
19,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,158608,2025,2026-07-12T00:03:03-07:00
20,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,701365,2013,2026-07-12T00:03:03-07:00
21,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,54954,2026,2026-07-12T00:03:03-07:00
22,Sugar,https://www.imdb.com/title/tt16418808/,7.4,45423,2024,2026-07-12T00:03:03-07:00
23,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,315637,2018,2026-07-12T00:03:03-07:00
24,Pritam Pedro,https://www.imdb.com/title/tt28077038/,7.9,6607,2026,2026-07-12T00:03:03-07:00
25,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,234425,2008,2026-07-12T00:03:03-07:00
26,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,32773,2026,2026-07-12T00:03:03-07:00
27,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,130630,2018,2026-07-12T00:03:03-07:00
28,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,449156,2020,2026-07-12T00:03:03-07:00
29,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,542816,2005,2026-07-12T00:03:03-07:00
30,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,317624,2019,2026-07-12T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240740,2005,2026-07-12T00:03:03-07:00
32,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.3,3704,2026,2026-07-12T00:03:03-07:00
33,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,585765,1999,2026-07-12T00:03:03-07:00
34,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,263162,2026,2026-07-12T00:03:03-07:00
35,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3362,2026,2026-07-12T00:03:03-07:00
36,Human Vapor,https://www.imdb.com/title/tt33083249/,6.7,1048,2026,2026-07-12T00:03:03-07:00
37,Heroes,https://www.imdb.com/title/tt0813715/,7.5,261026,2006,2026-07-12T00:03:03-07:00
38,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,13907,2026,2026-07-12T00:03:03-07:00
39,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,729406,2013,2026-07-12T00:03:03-07:00
40,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41681,2022,2026-07-12T00:03:03-07:00
41,Oasis,https://www.imdb.com/title/tt38734636/,5.4,1409,2026,2026-07-12T00:03:03-07:00
42,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1715628,2016,2026-07-12T00:03:03-07:00
43,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,74418,2016,2026-07-12T00:03:03-07:00
44,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145792,1999,2026-07-12T00:03:03-07:00
45,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1203058,2010,2026-07-12T00:03:03-07:00
46,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69641,2014,2026-07-12T00:03:03-07:00
47,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,7.0,3848,2026,2026-07-12T00:03:03-07:00
48,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,5931,2026,2026-07-12T00:03:03-07:00
49,Landman,https://www.imdb.com/title/tt14186672/,8.2,111022,2024,2026-07-12T00:03:03-07:00
50,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,846757,2015,2026-07-12T00:03:03-07:00
51,Sullivan's Crossing,https://www.imdb.com/title/tt21064598/,7.1,9684,2023,2026-07-12T00:03:03-07:00
52,The Office,https://www.imdb.com/title/tt0386676/,9.0,839188,2005,2026-07-12T00:03:03-07:00
53,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,62176,2025,2026-07-12T00:03:03-07:00
54,Raakh,https://www.imdb.com/title/tt35870921/,7.6,6829,2026,2026-07-12T00:03:03-07:00
55,The Wire,https://www.imdb.com/title/tt0306414/,9.3,434040,2002,2026-07-12T00:03:03-07:00
56,Star City,https://www.imdb.com/title/tt32140872/,7.4,3707,2026,2026-07-12T00:03:03-07:00
57,Severance,https://www.imdb.com/title/tt11280740/,8.6,396005,2022,2026-07-12T00:03:03-07:00
58,ER,https://www.imdb.com/title/tt0108757/,7.9,79289,1994,2026-07-12T00:03:03-07:00
59,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,211723,2011,2026-07-12T00:03:03-07:00
60,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,447270,2005,2026-07-12T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,328649,2021,2026-07-12T00:03:03-07:00
62,Legends,https://www.imdb.com/title/tt33265765/,7.8,22722,2026,2026-07-12T00:03:03-07:00
63,Dexter,https://www.imdb.com/title/tt0773262/,8.6,942919,2006,2026-07-12T00:03:03-07:00
64,The Twilight Zone,https://www.imdb.com/title/tt0052520/,9.0,109368,1959,2026-07-12T00:03:03-07:00
65,True Detective,https://www.imdb.com/title/tt2356777/,8.8,760680,2014,2026-07-12T00:03:03-07:00
66,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.2,41898,2021,2026-07-12T00:03:03-07:00
67,Reacher,https://www.imdb.com/title/tt9288030/,8.0,297108,2022,2026-07-12T00:03:03-07:00
68,Love Island USA,https://www.imdb.com/title/tt8819906/,5.2,4053,2019,2026-07-12T00:03:03-07:00
69,One Piece,https://www.imdb.com/title/tt0388629/,9.0,358961,1999,2026-07-12T00:03:03-07:00
70,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91143,2019,2026-07-12T00:03:03-07:00
71,Lost,https://www.imdb.com/title/tt0411008/,8.3,676258,2004,2026-07-12T00:03:03-07:00
72,Friends,https://www.imdb.com/title/tt0108778/,8.8,1197943,1994,2026-07-12T00:03:03-07:00
73,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375526,2005,2026-07-12T00:03:03-07:00
74,The Polygamist,https://www.imdb.com/title/tt42543947/,6.4,1103,2026,2026-07-12T00:03:03-07:00
75,MobLand,https://www.imdb.com/title/tt31510819/,8.3,117355,2025,2026-07-12T00:03:03-07:00
76,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,741999,2011,2026-07-12T00:03:03-07:00
77,Sex Education,https://www.imdb.com/title/tt7767422/,8.2,400202,2019,2026-07-12T00:03:03-07:00
