rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,153995,2023,2026-08-26T00:03:03-07:00
2,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1608696,2011,2026-08-26T00:03:03-07:00
3,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.4,8543,2026,2026-08-26T00:03:03-07:00
4,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,874123,2022,2026-08-26T00:03:03-07:00
5,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,192713,2008,2026-08-26T00:03:03-07:00
6,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,1591,2026,2026-08-26T00:03:03-07:00
7,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,743882,2015,2026-08-26T00:03:03-07:00
8,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,165481,2021,2026-08-26T00:03:03-07:00
9,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,462190,2019,2026-08-26T00:03:03-07:00
10,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1023112,2013,2026-08-26T00:03:03-07:00
11,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,324882,1999,2026-08-26T00:03:03-07:00
12,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,994151,2013,2026-08-26T00:03:03-07:00
13,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,504999,2019,2026-08-26T00:03:03-07:00
14,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,844926,2008,2026-08-26T00:03:03-07:00
15,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,423020,2006,2026-08-26T00:03:03-07:00
16,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,227552,2018,2026-08-26T00:03:03-07:00
17,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,63074,2022,2026-08-26T00:03:03-07:00
18,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,340045,2022,2026-08-26T00:03:03-07:00
19,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,657154,2010,2026-08-26T00:03:03-07:00
20,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,7747,2026,2026-08-26T00:03:03-07:00
21,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,434822,2011,2026-08-26T00:03:03-07:00
22,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,2699,2026,2026-08-26T00:03:03-07:00
23,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,860545,2016,2026-08-26T00:03:03-07:00
24,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1105387,2020,2026-08-26T00:03:03-07:00
25,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,145252,2020,2026-08-26T00:03:03-07:00
26,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,67332,2017,2026-08-26T00:03:03-07:00
27,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,110945,2016,2026-08-26T00:03:03-07:00
28,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-08-26T00:03:03-07:00
29,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,567987,2014,2026-08-26T00:03:03-07:00
30,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,31048,2026,2026-08-26T00:03:03-07:00
31,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,432378,2004,2026-08-26T00:03:03-07:00
32,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,27457,2026,2026-08-26T00:03:03-07:00
33,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,168409,2025,2026-08-26T00:03:03-07:00
34,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,671051,2005,2026-08-26T00:03:03-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,286137,2018,2026-08-26T00:03:03-07:00
36,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,119930,2026,2026-08-26T00:03:03-07:00
37,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,33702,2026,2026-08-26T00:03:03-07:00
38,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,371818,1998,2026-08-26T00:03:03-07:00
39,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58400,2025,2026-08-26T00:03:03-07:00
40,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,85626,2024,2026-08-26T00:03:03-07:00
41,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,565034,2017,2026-08-26T00:03:03-07:00
42,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,235269,2015,2026-08-26T00:03:03-07:00
43,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.3,13087,2026,2026-08-26T00:03:03-07:00
44,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,48472,1997,2026-08-26T00:03:03-07:00
45,Внешние отмели,Outer Banks,https://www.kinopoisk.ru/series/1264562/,7.7,32131,2020,2026-08-26T00:03:03-07:00
46,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,692051,2011,2026-08-26T00:03:03-07:00
47,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,250736,2017,2026-08-26T00:03:03-07:00
48,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.6,7940,2026,2026-08-26T00:03:03-07:00
49,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,55059,2026,2026-08-26T00:03:03-07:00
50,Локи,Loki,https://www.kinopoisk.ru/series/1203039/,7.8,165354,2021,2026-08-26T00:03:03-07:00
