rank,title,url,score,votes,release_year,scraped_at
1,The Boys,https://www.imdb.com/title/tt1190634/,8.5,932710,2019,2026-05-26T00:03:03-07:00
2,Off Campus,https://www.imdb.com/title/tt33546863/,8.1,16570,2026,2026-05-26T00:03:03-07:00
3,The Boroughs,https://www.imdb.com/title/tt27557289/,7.5,6611,2026,2026-05-26T00:03:03-07:00
4,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.5,4742,2026,2026-05-26T00:03:03-07:00
5,Vought Rising,https://www.imdb.com/title/tt33041431/,,0,2027,2026-05-26T00:03:03-07:00
6,From,https://www.imdb.com/title/tt9813792/,7.8,184299,2022,2026-05-26T00:03:03-07:00
7,Legends,https://www.imdb.com/title/tt33265765/,7.9,12238,2026,2026-05-26T00:03:03-07:00
8,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,7718,2026,2026-05-26T00:03:03-07:00
9,Euphoria,https://www.imdb.com/title/tt8772296/,8.2,305787,2019,2026-05-26T00:03:03-07:00
10,Nemesis,https://www.imdb.com/title/tt36022742/,5.8,2536,2026,2026-05-26T00:03:03-07:00
11,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,56234,2025,2026-05-26T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2618402,2011,2026-05-26T00:03:03-07:00
13,Rivals,https://www.imdb.com/title/tt21906238/,7.9,17851,2024,2026-05-26T00:03:03-07:00
14,The Mandalorian,https://www.imdb.com/title/tt8111088/,8.6,656140,2019,2026-05-26T00:03:03-07:00
15,Virgin River,https://www.imdb.com/title/tt9077530/,7.4,59676,2019,2026-05-26T00:03:03-07:00
16,Berlin and the Lady with an Ermine,https://www.imdb.com/title/tt42178219/,7.1,3913,2026,2026-05-26T00:03:03-07:00
17,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,7853,2026,2026-05-26T00:03:03-07:00
18,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,6.8,716,2026,2026-05-26T00:03:03-07:00
19,Hacks,https://www.imdb.com/title/tt11815682/,8.2,63617,2021,2026-05-26T00:03:03-07:00
20,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2620385,2008,2026-05-26T00:03:03-07:00
21,Marshals,https://www.imdb.com/title/tt36849871/,6.0,11814,2026,2026-05-26T00:03:03-07:00
22,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,150780,2025,2026-05-26T00:03:03-07:00
23,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,311676,2018,2026-05-26T00:03:03-07:00
24,Half Man,https://www.imdb.com/title/tt32767294/,7.8,3878,2026,2026-05-26T00:03:03-07:00
25,Invincible,https://www.imdb.com/title/tt6741278/,8.7,339265,2021,2026-05-26T00:03:03-07:00
26,The Testaments,https://www.imdb.com/title/tt10970762/,8.2,5627,2026,2026-05-26T00:03:03-07:00
27,Jack Ryan,https://www.imdb.com/title/tt5057054/,8.0,193252,2018,2026-05-26T00:03:03-07:00
28,Spider-Noir,https://www.imdb.com/title/tt30460310/,8.6,144,2026,2026-05-26T00:03:03-07:00
29,The Wonderfools,https://www.imdb.com/title/tt34440854/,7.8,2938,2026,2026-05-26T00:03:03-07:00
30,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1702850,2016,2026-05-26T00:03:03-07:00
