rank,title_ru,title,url,score,votes,release_year,scraped_at
1,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,158890,2023,2026-09-02T00:03:03-07:00
2,Менталист,The Mentalist,https://www.kinopoisk.ru/series/412344/,8.1,195763,2008,2026-09-02T00:03:03-07:00
3,Игра престолов,Game of Thrones,https://www.kinopoisk.ru/series/464963/,9.0,1622491,2011,2026-09-02T00:03:03-07:00
4,Стерлинг-Поинт,Sterling Point,https://www.kinopoisk.ru/series/11832286/,7.3,10864,2026,2026-09-02T00:03:03-07:00
5,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,885256,2022,2026-09-02T00:03:03-07:00
6,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.3,178837,2021,2026-09-02T00:03:03-07:00
7,Фонари,Lanterns,https://www.kinopoisk.ru/series/5253825/,7.6,2534,2026,2026-09-02T00:03:03-07:00
8,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,749980,2015,2026-09-02T00:03:03-07:00
9,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,465669,2019,2026-09-02T00:03:03-07:00
10,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,328487,1999,2026-09-02T00:03:03-07:00
11,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.5,2153,2026,2026-09-02T00:03:03-07:00
12,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,67701,2024,2026-09-02T00:03:03-07:00
13,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,1045536,2013,2026-09-02T00:03:03-07:00
14,Атака титанов,Shingeki no kyojin,https://www.kinopoisk.ru/series/749374/,8.7,998802,2013,2026-09-02T00:03:03-07:00
15,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,661244,2010,2026-09-02T00:03:03-07:00
16,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,849429,2008,2026-09-02T00:03:03-07:00
17,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,426201,2006,2026-09-02T00:03:03-07:00
18,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,441554,2011,2026-09-02T00:03:03-07:00
19,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,827959,2019,2026-09-02T00:03:03-07:00
20,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,506965,2019,2026-09-02T00:03:03-07:00
21,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,3325,2026,2026-09-02T00:03:03-07:00
22,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,232354,2018,2026-09-02T00:03:03-07:00
23,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,341173,2022,2026-09-02T00:03:03-07:00
24,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,64105,2022,2026-09-02T00:03:03-07:00
25,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,862124,2016,2026-09-02T00:03:03-07:00
26,Девочки Гилмор,Gilmore Girls,https://www.kinopoisk.ru/series/86191/,8.1,24842,2000,2026-09-02T00:03:03-07:00
27,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,169362,2025,2026-09-02T00:03:03-07:00
28,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1115232,2020,2026-09-02T00:03:03-07:00
29,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,145916,2020,2026-09-02T00:03:03-07:00
30,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,86071,2024,2026-09-02T00:03:03-07:00
31,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,236314,2015,2026-09-02T00:03:03-07:00
32,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,373780,1998,2026-09-02T00:03:03-07:00
33,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,68110,2017,2026-09-02T00:03:03-07:00
34,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58883,2025,2026-09-02T00:03:03-07:00
35,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,113687,2016,2026-09-02T00:03:03-07:00
36,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,436521,2004,2026-09-02T00:03:03-07:00
37,Монстры,Monster,https://www.kinopoisk.ru/series/1435087/,7.4,99278,2022,2026-09-02T00:03:03-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,286855,2018,2026-09-02T00:03:03-07:00
39,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,32049,2026,2026-09-02T00:03:03-07:00
40,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,569202,2014,2026-09-02T00:03:03-07:00
41,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,91017,2023,2026-09-02T00:03:03-07:00
42,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,28389,2026,2026-09-02T00:03:03-07:00
43,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,120996,2026,2026-09-02T00:03:03-07:00
44,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,681657,2005,2026-09-02T00:03:03-07:00
45,В четыре руки,Pohaenjeu,https://www.kinopoisk.ru/series/11035943/,,0,2026,2026-09-02T00:03:03-07:00
46,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,251452,2017,2026-09-02T00:03:03-07:00
47,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,34557,2026,2026-09-02T00:03:03-07:00
48,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,154754,2023,2026-09-02T00:03:03-07:00
49,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.5,8941,2026,2026-09-02T00:03:03-07:00
50,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,431326,2011,2026-09-02T00:03:03-07:00
